Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,5557.484,5750.775,6041.008,6477.22,6950.617,6853.92,6376.06,6284.108,6597.932,7537.538,7420.767,7296.621,7713.452,8887.736,9350.222,9551.192,9643.751,8961.164,9492.403,9651.68,9474.779
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",429.345,496.183,531.271,625.046,660.96,1004.211,958.902,975.703,920.524,1114.295,1168.782,1239.756,1381.2689999999998,1521.095,1347.8919999999998,1425.978,1485.087,1277.583,1315.227,1710.885,1693.039
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",2304.882,2921.5020000000004,2835.1589999999997,2979.351,3049.264,3276.482,3478.92,3319.176,2708.752,2657.896,2388.256,2567.589,2445.687,2879.107,2864.343,2898.806,2750.096,2003.115,2201.593,2882.255,2905.987
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,2593.199,2475.607,2452.526,2601.277,2125.442,1702.534,1181.472,938.62,777.073,920.274,988.486,974.598,1073.984,1172.948,1193.583,1260.85,1189.124,1157.973,1237.255,1443.873,1266.61
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,4308.209,5049.794,5334.0380000000005,5970.3859999999995,5854.942,5400.661999999999,5741.096,6646.9220000000005,6715.92,7763.599,8267.280999999999,8777.28,10319.892,10494.902,11153.643,10786.055,11283.914,11441.794,12396.962,12656.924,11627.895
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7667.784,8048.929,8645.426,9867.604,9539.524,8195.762999999999,7857.903,8468.464,9061.999,11119.938,11914.360999999999,14833.972000000002,15102.754,13993.871,14677.630000000001,14472.944,15302.082,15438.863,18624.443,17993.345,16395.579
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,6468.736,8562.224,8820.229,9656.608,9773.369,8982.413,9068.097,8852.382,9076.686,7098.087,6991.642,7272.961,8155.232,8667.347,7455.454,7969.653,6596.739,6729.336,7190.147,6615.389,6403.567
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,9326.491,9939.259,10587.509,11040.609,11485.764,10886.837,10087.771999999999,9905.098,9636.739000000001,10974.66,11832.636999999999,13427.151,14657.949,15367.112000000001,15617.061000000002,16720.982,17261.945,18505.312,22113.377,20598.423,21130.702
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",173420.01200000002,162320.441,161601.086,188189.932,184384.546,168644.864,117786.089,129638.15099999998,124060.214,128558.136,121529.383,133777.397,145791.182,148236.40399999998,155536.68300000002,154336.602,175444.231,157930.146,167490.65,177308.721,187213.235
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",7655.192,7612.084,7508.059,7320.18,6787.175,6950.804,6208.977,5837.022,5368.635,7071.924,7760.521,7708.063,8169.201,8534.867,8962.861,9032.26,9368.635,9183.688,10256.078,10996.96,10059.375
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,17723.095,19142.46,19549.452,22373.455,23412.965,24817.829,22545.903,21937.039,25192.294,27263.682,29478.277,31605.629,34270.316,38298.421,42353.216,42988.339,42237.397,41719.982,45426.839,44617.428,45108.504
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,309668.11399999994,320194.418,332454.3350000001,344224.133,350963.87,348096.75,323194.21299999993,339420.37000000005,354350.07800000004,365881.733,372233.53599999996,377234.035,384487.258,405064.2640000001,419291.883,432514.1989999999,429393.88399999996,400335.20399999997,428851.83200000005,442507.201,451569.99499999994
