Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,6904.924,7181.501,8272.241,8531.273,8025.211,8550.84,8934.03,9393.068,9391.259,9504.505,9329.138,8111.581,7041.768,7088.274,7117.695,7428.196,7423.528,7721.196,7908.156,7029.927,6033.754
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",4380.348,5274.346,4952.554,4911.583,4502.409,3500.456,3386.9660000000003,4020.626,3897.915,3809.319,3433.968,3719.7200000000003,3893.702,4086.7670000000003,2216.916,2168.5280000000002,2144.644,1694.453,1907.181,1572.917,1535.332
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",6841.411,7018.397,7024.731,7493.8240000000005,6884.6630000000005,7354.672,7058.62,7764.914999999999,7984.531999999999,8242.706,7764.6269999999995,7561.545,7325.803,7008.185,7087.979,7221.351,7047.989,5066.426,6011.006,6165.634,6344.784
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,902.472,981.888,1007.383,1068.354,1095.219,924.02,711.101,780.694,736.408,763.438,831.744,814.938,832.878,877.258,922.665,917.063,983.771,858.632,847.589,830.529,796.629
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,10476.345000000001,9942.936,10741.894,10998.344000000001,10954.735,11463.088000000002,11107.13,11529.256,11254.991,11052.121,10062.172,9965.599,10315.128,10768.805,11101.123,11586.923,10311.628,9513.867,10728.399,11353.48,11479.882
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,82088.91799999999,84524.372,85285.499,87719.281,90639.921,90860.90699999999,83858.207,75936.474,72113.996,69233.2,66197.643,65622.097,60520.083999999995,60860.202999999994,58255.97,57790.295,56326.908,54150.022,59144.795,59041.22,56804.884
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,2879.113,2959.1,3239.067,3492.968,3602.134,3358.692,2950.405,3201.527,3466.381,3676.704,3526.608,4021.79,4387.916,4091.116,3857.324,3959.14,3881.716,3298.329,3738.893,4028.778,3951.326
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,32225.888,32988.549,32639.760000000002,33725.453,32662.875,30477.078999999998,24722.963,25411.262000000002,24070.402000000002,17900.717,17330.462,17629.206000000002,19546.677,17931.001,16022.014,13568.933,12918.265,11533.87,12883.536,15553.394,14912.782
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",68787.51199999999,77534.157,84750.802,86247.775,65899.082,46922.301999999996,36487.442,35693.827,31789.797,30482.540999999997,26120.632,26191.488,26918.172,25621.705,23919.688,26276.065000000002,25847.887,22038.712,25512.117,28645.291,31580.31
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",6584.959,6663.03,6725.554,6924.326,7172.813,6057.098,5869.87,5814.049,4701.49,5147.784,4308.726,3818.22,3751.338,3338.115,3232.927,3525.517,3717.303,3208.704,3439.963,3266.797,3111.004
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,5197.49,5856.73,5670.457,6014.958,5581.601,6042.953,5443.112,4700.916,4587.338,4742.876,3920.077,3782.404,4005.134,3720.528,3473.33,5137.184,5097.168,4116.427,4685.981,4754.3,5302.451
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,2246852.292,2335636.729,2343510.9449999994,2437763.5150000006,2485724.7449999996,2537200.3,2413134.0530000003,2565097.4209999996,2660364.759,2743597.093,2801421.4439999997,2858080.5000000005,2965319.413,3020869.7029999993,3100160.9919999996,3151668.7630000003,3144630.882,2827790.6960000005,2983417.1219999995,3079663.212,3229734.961
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,310533.703,324233.949,325342.9,354211.923,355279.921,363315.674,312094.584,371047.929,385949.995,403969.168,399459.655,409039.142,411795.979,399544.096,404465.585,391252.469,370633.906,323944.068,363884.287,386221.322,405493.497
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,209272.92,217235.183,223471.345,232530.321,233642,231731.379,199333.067,222201.222,249743.937,252782.641,261218.184,266159.178,260355.395,245882.296,251791.6,261341.297,257095.503,226721.043,254010.548,275790.591,290212.634
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",261639.239,268327.683,267281.171,271314.157,274372.092,270472.372,254564.656,271779.893,280717.427,292308.735,301099.13,310341.631,326032.556,336821.294,350307.343,358486.668,369457.495,284838.775,332248.901,381397.098,392059.54
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,67944.387,76480.645,84010.649,91539.283,107270.46,113552.13,114521.135,117994.776,123141.325,129423.422,130945.814,135935.971,170617.57,190633.706,210187.506,216922.069,217855.081,207906.275,227897.59,256403.106,272936.682
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,115246.459,135408.761,113258.662,125041.305,132483.086,153996.876,171579.073,212711.574,218931.123,224443.043,269334.114,275439.614,301155.706,339081.228,359170.629,368465.8,369023.377,342278.734,338161.989,354219.761,388676.907
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,267512.932,281935.27,284608.321,298852.591,306107.684,312772.918,301370.901,306907.686,314881.632,318737.512,321245.312,326990.303,332737.759,339276.963,346844.923,351678.583,355330.381,340812.143,368229.789,381869.374,402051.402
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",164641.5,167701.123,171250.191,176419.178,179809.376,177666.271,175442.101,177436.635,179657.18,178935.312,180152.138,182130.192,191920.6,195927.485,188416.995,189600.069,193165.097,174481.306,179685.489,203447.778,215706.991
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,63088.097,64976.671,67278.869,77827.344,78332.766,85043.869,78680.631,82603.375,84968.069,93784.512,92456.593,101528.066,106155.961,103186.067,104120.473,111264.008,108809.694,118304.941,131318.15,134470.319,128048.514
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",196459.696,202990.642,207154.278,206915.14,207638.754,207971.005,196578.607,191016.09,198895.947,206012.442,218017.849,220584.337,223980.216,228076.601,240853.02,248920.424,257506.112,246720.16,205142.855,97515.818,92810.297
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,119975.568,118663.331,119360.664,115004.422,119260.076,120382.146,118056.776,112729.079,117040.393,119962.592,116413.168,114645.986,110774.934,112726.801,115813.152,114724.174,114879.031,108829.068,109594.494,108999.839,110548.198
