Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,2483.751,2594.603,3969.875,3842.009,3591.748,3476.201,3470.618,3067.034,3449.21,3409.906,3395.724,3780.369,2642.844,2703.775,2667.711,2621.357,2616.709,2610.551,2632.749,2654.854,2689.003
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",105.791,115.75800000000001,113.81,124.703,120.589,98.18799999999999,111.62899999999999,135.519,114.322,121.30099999999999,127.62199999999999,151.667,149.075,170.72699999999998,153.108,156.21800000000002,177.211,159.591,205.507,209.316,196.552
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",269.502,245.276,241.757,253.50900000000001,238.962,270.08299999999997,272.812,296.442,270.33799999999997,255.519,248.146,267.513,279.843,258.251,231.773,240.443,237.348,175.601,183.83,177.588,182.22
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,367.91,326.352,329.619,344.811,453.432,424.618,339.475,319.541,291.612,320.951,324.285,340.277,342.738,362.769,348.235,342.58,343.89,262.134,306.699,367.047,353.587
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,63.346000000000004,64.277,64.252,67.895,69.044,73.539,71.303,75.295,69.132,70.45100000000001,66.676,72.01,69.19800000000001,66.297,60.281,64.759,60.76,56.904,53.156,47.228,44.476
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,338.261,347.807,353.591,355.211,322.81100000000004,372.928,398.517,403.836,378.64200000000005,388.93100000000004,716.356,622.044,658.0350000000001,621.531,206.065,193.50900000000001,179.732,219.09,216.116,265.123,220.085
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,762.448,819.056,868.604,1061.158,1038.557,1022.664,968.419,946.19,1016.33,883.427,1011.163,1099.091,1134.694,823.103,969.801,998.629,1027.872,1152.126,1324.615,1285.372,1204.906
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,579.664,577.919,646.059,704.7909999999999,729.33,727.149,844.6880000000001,882.5029999999999,576.349,463.44100000000003,389.317,388.344,410.235,397.931,351.74,306.139,314.062,268.847,256.013,319.811,283.122
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",2.2289999999999996,2.261,2.593,2.9499999999999997,2.769,2.823,3.123,2.9090000000000003,3.367,3.664,5.7860000000000005,5.133,3.157,2.084,1.8780000000000001,19.602,33.288,15.506,9.947,7.5,9.769
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",189.771,198.394,210.321,200.299,196.751,192.146,167.255,176.273,177.889,173.702,152.927,152.805,160.423,175.01,141.175,142.579,154.759,137.111,145.132,151.157,152.729
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,752.654,532.445,522.642,446.233,352.219,316.889,305.607,253.383,265.951,308.195,317.137,347.467,364.073,347.729,382.078,343.255,353.79,305.77,335.652,282.061,247.584
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,186019.45499999996,194335.621,196930.755,199338.30299999999,200687.78199999998,200056.89000000004,195761.23099999997,204946.486,208352.81600000002,211263.20600000003,212676.372,218609.47400000005,223772.697,222553.57100000005,223366.56200000003,230282.47000000003,231422.39599999998,209909.85799999995,223912.647,231480.006,234602.30699999997
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,20582.705,21270.181,21831.709,21881.781,21539.885,20713.517,19129.817,21424.979,21007.517,22580.144,21484.791,20444.192,21410.878,21234.493,21814.155,24819.427,24286.883,22704.26,23836.733,25223.275,24303.403
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,40001.201,41393.695,43480.106,45834.304,45810.636,45916.221,42547.017,44904.428,46618.059,44476.588,46099.436,48832.014,49787.992,46345.724,47332.127,46997.37,49634.817,45836.912,51328.224,51898.104,53652.971
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",22317.404,24013.878,24918.71,22207.943,22447.367,22183.859,22473.909,24308.158,25684.724,26866.639,26949.528,27252.897,27835.168,27905.216,26985.955,27141.644,26846.829,19458.055,23110.641,26645.174,28141.944
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,463.494,504.638,560.991,636.427,750.347,814.445,851.943,894.591,949.167,1169.019,1260.262,1342.508,1515.098,1854.267,2014.037,2178.062,2329.915,1989.272,1946.953,2141.423,2522.489
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,2079.908,2723.784,2238.212,2553.26,3039.677,3399.323,3777.732,4758.476,5535.847,5895.107,6042.103,6237.067,6550.773,7132.419,7435.293,7502.644,7618.105,6932.722,6861.131,7475.972,7626.458
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,29867.217,30631.761,31240.532,32442.168,33550.84,34723.541,34949.583,36164.241,37215.424,37815.836,38261.948,38969.152,39800.352,40408.641,40767.137,41360.545,41437.846,41116.578,42753.142,44273.146,45047.358
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1431.661,1343.903,1410.202,1480.66,1646.564,1623.86,1532.571,1293.244,1474.853,1321.403,1400.085,1403.709,1348.939,1483.367,1455.505,1472.866,1551.57,1302.895,1678.735,1504.844,1683.33
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",4097.249,3996.752,3895.062,3683.227,3561.637,3545.535,3174.612,2899.979,2984.315,3014.257,3128.301,3125.277,3065.021,3088.983,3290.776,3415.08,3392.452,3344.271,2859.823,1342.397,1266.317
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,22628.023,23416.805,23067.176,22491.225,21575.611,20571.42,21868.633,21445.196,21531.887,21301.814,20982.196,20807.546,20901.831,22150.321,22449.829,23289.4,22046.074,22245.53,21811.519,22353.796,22250.838
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,9625.724,9433.022,9471.772,9757.025,9536.783,8982.463,9145.835,9139.989,9336.399,9078.894,9190.029,9321.177,9479.36,9380.545,9456.55,9400.234,9471.696,9945.835,10660.602,10399.741,10356.174
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",685.017,688.621,675.456,720.448,773.943,767.098,760.146,784.274,772.731,812.078,799.739,777.372,776.343,792.301,813.158,819.032,800.973,457.615,561.856,833.571,876.599
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,9672.213,12055.491,11494.918,11806.226,12530.378,12770.208,10760.608,11625.287,10150.358,10576.136,10280.408,12595.57,13541.24,12323.996,11535.851,14006.423,14369.053,7903.672,9640.581,9678.679,9377.521
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,5438.278,5821.345,5990.35,5913.372,5998.78,5958.969,5942.223,6241.435,6293.753,6376.169,6581.766,6753.314,6824.761,7259.056,7156.608,7409.638,7327.903,6024.084,6486.404,6479.384,6729.768
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",17129.361,17041.745,16655.559,17930.237,17925.334,18086.431,18846.602,19062.209,18797.782,19979.122,20215.78,20747.679,20934.941,21194.242,20859.581,20470.105,20308.28,20648.157,20376.303,21230.5,20767.137
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,4.469605759728,2.731742801847,2.727197171759,2.588719493726,0.289134855734,-2.068640197425,3.013762460587,0.361294116033,0.95727820825,1.755230883772,6.83379250819,-1.905028776576,-0.217009545208,-1.548717725868,3.006437442515,-0.219640745455,-8.569742106042,4.712662590265,2.131688544482,0.957366825195
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,7.182652945561,7.670340691366,1.156188119894,-2.861891753229,7.706829328067,-12.436365820965,-10.666574902146,-2.919703007232,-1.218710534719,-3.433515314025,7.768346195224,-3.980663473038,-2.585444582994,-5.029005765158,7.10534890959,2.436373694693,-13.989034327091,14.290421856692,-1.416524859949,4.024879449587
