Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,13174.253,12770.233,13690.679,13562.035,14029.831,14369.669,15081.941,14728.876,14476.849,14835.095,14937.578,14939.964,14900.443,15551.273,15323.919,14393.444,14537.027,14391.14,15192.159,15644.886,14929.345
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,797.934,871.649,960.547,871.339,702.691,759.277,953.567,976.637,945.085,829.114,885.688,1529.116,2171.164,2315.603,2280.891,2218.179,2225.673,2259.784,2335.399,2386.545,2446.296
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",212.488,228.364,213.96200000000002,228.245,243.058,231.126,237.688,269.353,232.176,221.154,206.227,202.233,215.20999999999998,238.01,208.701,212.496,221.197,194.865,214.945,208.101,208.921
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",406.76599999999996,419.18399999999997,418.932,435.01,422.543,422.53200000000004,446.087,485.84000000000003,460.10299999999995,442.76599999999996,462.409,458.136,469.201,498.722,501.281,459.483,441.188,349.228,391.25,410.832,393.579
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,333.731,361.716,349.497,395.406,338.787,316.174,336.763,349.921,308.945,353.732,353.918,333.319,321.027,294.496,268.629,276.141,262.886,253.001,296.416,325.637,268.951
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,149.962,147.582,148.308,171.34300000000002,175.454,186.715,171.10399999999998,171.224,212.161,207.935,447.06000000000006,390.783,394.991,423.966,350.54499999999996,329.249,304.747,372.279,272.596,284.145,321.432
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7425.338,6798.901,5944.110000000001,6259.6449999999995,6461.073,6136.738,6224.25,6318.853,6610.871000000001,6451.3369999999995,6115.1050000000005,5671.245,5387.551,6359.218,6801.9890000000005,6101.496,4815.184,4244.518,4435.079,5753.657,5723.064
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,402.805,365.23,410.154,464.116,445.569,408.748,483.87,532.138,489.763,466.581,355.848,402.342,422.926,411.773,418.076,371.483,345.401,340.349,349.724,332.569,361.583
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,663.801,713.125,721.475,782.07,755.339,781.058,772.931,867.944,923.433,747.53,594.58,674.656,693.93,673.904,621.65,502.671,472.788,393.734,423.1,391.426,371.116
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",50.094,42.87,55.104,67.48,81.17699999999999,82.975,100.96799999999999,116.287,112.304,113.433,119.393,107.75099999999999,120.98500000000001,137.88,156.461,206.396,184.809,142.237,145.073,134.029,153.677
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",464.988,467.079,472.398,466.025,446.88,434.65,473.178,506.378,506.432,495.235,444.484,439.153,482.318,488.154,456.038,461.782,449.686,420.591,444.378,462.324,416.431
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,160.571,152.415,160.136,173.075,173.7,207.037,210.412,219.856,217.974,248.544,250.408,254.714,245.37,343.719,343.303,361.741,383.975,321.048,353.438,346.978,348.083
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,185090.68000000002,191205.908,197314.34000000003,200214.73099999997,208779.38900000002,211299.63200000004,207891.18999999997,218659.278,226476.54400000002,233623.10299999997,236846.363,247672.088,244860.431,248929.19700000001,247884.856,248489.35999999996,252051.80299999996,241090.17999999996,251937.84399999998,260974.67799999993,266922.752
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,20207.658,21891.152,23285.727,25367.292,26210.147,26727.896,27642.572,28772.021,30591.817,33199.537,32060.842,34700.404,36465.71,35534.466,35320.419,36679.771,36085.807,33680.714,35578.303,37371.902,38590.456
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,38250.421,39946.042,42026.887,42700.973,45244.358,44003.133,38901.195,44995.372,47094.81,49186.213,49921.951,52441.706,51223.851,52971.905,51440.705,51920.954,53425.957,49089.907,54050.672,58263.188,60022.048
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",17175.348,16830.157,15927.818,16238.527,17219.382,17526.949,15408.922,15768.285,16090.9,16740.323,16613.096,17274.383,17284.985,17437.033,17018.331,16971.567,17399.901,12691.329,14829.621,17280.08,17917.642
