Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1661.127,1770.778,1760.855,1970.047,2015.71,1740.529,2620.877,2437.829,2797.982,2808.424,2484.094,2315.225,2615.57,3044.881,3207.091,3248.488,4940.262,6634.661,6974.252,8415.316,8158.841
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",2133.3940000000002,2031.6119999999999,1974.431,2320.9030000000002,2422.612,2430.06,2170.739,2189.321,2335.029,2465.701,2112.066,2205.2529999999997,2545.412,2652.9179999999997,2676.846,2796.4260000000004,2602.708,2004.149,2759.349,2719.813,2394.927
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",3063.4410000000003,2698.202,2550.645,2375.341,2421.82,2468.749,2476.795,2533.383,2592.067,2565.7529999999997,2711.773,2837.288,3103.411,3033.7219999999998,3306.895,3283.189,3194.375,2721.788,3217.771,3479.373,3555.981
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,615.086,632.327,691.506,652.465,638.078,615.142,630.268,725.601,591.953,576.333,637,617.664,649.915,678.887,716.287,807.954,842.305,823.01,891.887,805.801,774.395
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,1383.023,1626.897,1664.644,1759.356,1778.015,2084.4970000000003,2052.964,2126.381,2251.098,2498.095,3194.518,3111.998,3031.6620000000003,3049.074,2908.2129999999997,2692.495,2406.94,2237.453,2206.695,2335.097,2296.362
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,78786.791,88008.24900000001,84065.627,77213.371,81503.864,75584.691,82540.684,74263.00099999999,75862.46500000001,74217.56,66790.279,68223.628,64447.973,54974.35400000001,57355.32399999999,41717.418,36761.056,29433.881,41604.368,50998.562,53791.442
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,8550.078,8807.194,9236.506,9156.238,9217.615,9527.46,8973.194,8586.579,9284.65,9738.159,9849.646,10158.896,10486.348,10787.57,10726.048,11649.259,11131.512,10905.532,11235.876,11096.838,9916.263
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,2536.312,2641.171,3040.3700000000003,3170.525,3222.838,3265.779,3010.638,3061.425,2812.127,2908.416,2415.608,3117.871,3669.3869999999997,4301.049,4470.128000000001,4292.017,3992.599,3685.487,4060.941,3394.218,3800.845
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",6148.063,7591.666,7437.634,7185.067999999999,7107.852,5542.986,4760.128000000001,3696.041,4933.388000000001,5687.447,6876.643999999999,7841.43,8996.981,8521.803,8554.438999999998,11011.042000000001,11041.42,6691.126,7012.317,10084.898,11182.799
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1229.249,1159.036,1190.817,1211.816,1192.901,1045.432,1114.619,1090.665,1045.494,1022.791,882.352,843.353,926.96,826.628,810.679,858.065,801.211,742.854,770.795,833.998,795.811
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,336.26,366.548,407.868,415.958,402.445,402.377,389.218,384.625,378.439,388.885,373.638,385.536,363.174,525.147,587.513,684.106,669.715,542.49,645.766,679.98,709.058
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,150354.30299999999,153152.366,154957.82099999997,160774.70099999997,164922.742,170264.58899999998,163011.904,173890.64,180810.157,187290.65900000004,192845.56699999992,201210.761,209500.037,218990.338,223264.54999999996,232900.43500000003,231091.13999999998,211501.524,223570.139,233937.669,240137.40799999997
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,25099.419,25414.012,25352.598,26919.828,27456.698,28690.986,27139.699,27804.785,28143.027,28771.625,28136.982,30538.803,30887.844,33612.439,35543.256,38075.531,36554.484,32661.208,35876.781,37763.277,39285.33
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,29101.602,29219.871,29716.492,30856.227,30666.116,30638.021,27501.134,30965.715,33327.573,34512.433,34635.04,35927.056,39788.104,40557.197,40587.72,44031.561,43873.821,40338.057,43989.086,48255.174,50662.654
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",15567.458,16322.458,17138.177,17860.615,19691.149,22178.075,21062.851,24305.084,25170.018,26183.903,27946.65,29888.837,31877.505,33799.009,36443.141,37800.786,37423.191,32698.74,35692.324,37879.167,37676.576
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,440.347,481.23,523.016,588.981,692.596,739.441,749.524,760.006,800.935,930.731,980.595,1006.117,1080.487,1299.629,1319.699,1410.873,1502.604,1249.823,1300.046,1393.381,1565.351
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,1891.004,2588.09,2298.559,2785.321,3064.087,3553.684,3740.611,4596.385,4663.084,5181.992,6030.133,6291.366,7101.98,8253.691,9306.164,9724.294,9212.808,7884.23,8021.589,8668.176,9575.904
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,23807.771,24584.23,25272.05,26440.803,27541.892,28708.055,29339.327,30406.935,31376.464,32386.568,32787.714,33600.599,34560.236,35900.81,37008.668,38314.736,38505.702,38343.905,39699.625,40678.375,41278.92
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1496.007,1762.372,1988.308,2032.338,2349.532,2213.643,2145.786,1983.101,1694.718,2089.591,2331.251,2501.267,2530.918,2495.783,2064.703,2406.159,2149.749,2188.66,2354.057,2803.56,3422.769
