Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1255.491,1296.714,1264.822,1144.755,1144.493,1194.491,1143.406,1178.795,1327.473,1310.694,1352.479,1531.741,1835.856,1777.058,1919.569,2043.882,2084.615,2072.248,2114.807,2192.379,2258.051
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",1708.068,1815.859,1818.5569999999998,1979.084,1897.5130000000001,1870.9319999999998,1727.573,1813.091,1869.112,2029.2379999999998,2068.41,1988.4189999999999,1938.52,1814.317,1652.79,1654.973,1613.141,1554.786,1557.272,1565.071,1471.115
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1068.181,1207.819,1156.431,1153.4940000000001,978.2360000000001,952.529,727.256,861.348,898.729,972.8919999999999,967.2059999999999,1088.657,1075.838,1045.981,1052.284,1087.475,1183.504,961.058,948.615,894.746,1005.437
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,403.134,416.576,399.722,395.009,433.43,437.863,414.095,488.809,479.857,535.276,502.941,427.804,433.659,438.223,441.071,454.779,471.465,453.005,472.894,478.12,532.713
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,2317.31,2293.372,2336.901,2662.807,2877.367,2675.3639999999996,2440.5299999999997,2587.9449999999997,2569.1639999999998,2462.178,2388.468,2673.433,2912.706,3601.913,4087.0789999999997,4344.0470000000005,4429.018,4156.215,4864.1,5258.399,5352.083
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7615.081,8042.775,9138.907,8628.604,8595.33,7841.54,7384.564,8286.562,10423.17,11617.491,10271.329,9936.251,10271.934,10752.404999999999,11301.527,12135.776,11854.381,10746.966,11688.737,13183.051,12464.355
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,8549.083,9171.529,9600.172,10541.589,11650.803,10390.773,10071.104,9305.259,10421.76,12037.181,11352.421,12247.812,12000.398,11911.953,11843.167,11264.901,10844.815,10995.208,11916.345,11326.465,11402.968
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,14103.529,14847.631,17079.659,18694.691,19327.983,18404.849000000002,14847.915,16751.756999999998,16749.47,17452.913,17109.68,17729.214,17852.905,19252.642,17373.761,18172.868,16799.763,18826.687,21041.263,20996.539,22135.683
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",27525.663,43240.685,42130.780999999995,36901.026,34724.936,38294.192,34839.617,43343.06,52218.635,61846.838,60777.69500000001,65141.356,72145.345,86491.79000000001,108621.391,112222.22200000001,102849.209,92567.849,89622.02,97308.997,127248.896
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1008.822,947.27,952.998,853.365,852.133,822.323,756.329,804.987,904.398,980.658,852.373,843.949,860.799,822.042,797.51,826.83,858.283,790.891,804.939,798.472,749.881
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,800.848,1023.005,1051.745,1320.201,1461.129,1323.531,1399.46,1447.261,1288.059,1318.171,1301.832,1458.891,1580.014,1696.591,1707.342,1862.016,1830.492,1549.235,1595.045,1633.584,1601.143
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,171767.38299999997,178674.58800000002,183964.00599999996,192839.16700000002,199019.19,202264.53600000002,190891.193,203122.03100000002,210858.81100000002,214199.908,221222.204,225085.1,230544.363,233643.83000000002,239540.883,247303.34100000004,246825.62499999997,233388.40800000005,243607.15500000003,245319.31200000003,251672.49200000003
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,25577.503,26538.312,27713.934,29908.939,31210.798,32086.595,28870.842,33540.213,34803.311,35559.693,38147.606,38148.819,37520.062,37357.477,38964.167,42521.524,41799.611,39161.73,41658.08,43624.062,45242.419
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,29133.022,30052.681,31202.639,33037.55,32673.047,32450.377,27582.979,30443.238,31176.92,31394.075,33764.735,35059.14,34777.554,35635.033,35424.607,37176.73,37277.825,34467.192,37437.974,38532.96,40496.619
