Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,243.441,278.06,317.75,321.231,342.474,368.196,374.096,355.424,406.449,411.733,421.323,459.034,548.228,592.977,653.533,761.399,791.722,812.408,880.778,1072.9,1179.348
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",13.239999999999998,14.593,13.823,13.675,14.146,14.460999999999999,14.782,15.746,14.609,13.991999999999999,12.8,13.29,17.072000000000003,17.497,17.14,17.247,17.071,16.796,18.346,17.93,17.96
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",49.108999999999995,48.896,50.494,50.301,46.855000000000004,45.165,44.07,48.391999999999996,49.719,57.624,55.175,46.076,45.446,42.792,45.758,46.31399999999999,48.465,42.753,44.631,50.066,50.196
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,52.491,54.94,44.34,49.228,59.664,62.864,52.574,50.789,42.68,43.128,43.112,52.966,46.756,48.345,42.292,41.685,42.468,43.976,45.458,44.294,37.452
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,31.684,32.78,33.558,36.16,37.262,38.1,37.615,44.98,37.497,35.034,32.588,30.451,34.701,25.916,27.503999999999998,30.386,31.515,32.892,29.612,28.431,29.144
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,14.006,13.954,13.352,12.979,13.259,32.933,29.055,39.611,51.268,45.456999999999994,40.542,32.009,36.158,37.375,45.633,50.832,52.836,56.336,61.878,63.491,62.31
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,1727.131,1908.992,2857.582,2861.753,2896.072,3484.647,3173.962,3105.114,3277.505,2497.508,1972.579,1906.893,2903.401,2680.203,2742.35,2625.91,2425.688,2776.868,3010.078,3110.306,2925.664
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,429.915,467.07,360.421,372.591,383.791,380.349,290.409,331.986,368.629,310.924,196.90300000000002,162.65,137.712,153.452,153.878,164.167,165.399,146.379,141.704,137.17,134.831
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.086,259.327,178.635,238.63000000000002,390.97200000000004,412.385,405.817,291.897,188.61,263.166,248.28599999999997,186.531,218.615,326.569,387.27799999999996,437.06800000000004,351.41,331.843,353.276,326.747,377.162
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",51.886,55.954,66.633,65.331,59.651,65.45,64.644,67.573,67.375,65.404,62.234,60.363,61.472,53.376,53.079,55.618,56.543,62.464,68.536,70.184,64.726
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,21.529,22.344,24.226,28.289,26.743,30.615,30.175,31.4,29.847,26.056,24.296,28.216,23.521,27.394,33.7,48.178,44.625,43.575,49.747,36.403,36.27
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,64478.53000000001,65704.659,68314.70700000001,72768.729,75150.28600000001,76206.16500000001,73603.684,78724.026,81580.04000000002,85317.43899999998,85022.403,87220.237,89908.98800000001,91317.36600000001,95943.881,102119.36699999998,100923.5,94040.54099999998,100596.71,104061.301,107593.97999999997
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,14188.508,13907.474,14533.682,16105.033,16433.33,16261.917,15437.445,16978.287,18205.003,18563.902,17612.835,17791.882,18903.605,18575.409,20464.951,23334.559,22359.462,19810.711,22014.852,22402.78,23090.615
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,7042.039,7446.68,8110.109,8992.732,9371.505,9567.099,8653.339,9876.115,10335.653,11043.738,11666.485,12885.669,12360.422,12334.988,13339.72,14127.156,13862.209,12877.866,13328.54,13810.974,14327.794
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",8316.832,8808.006,9134.659,9994.766,10716.527,10766.556,9521.643,11000.623,12013.741,12739.341,13125.692,13945.636,14667.763,15453.948,16681.698,17870.892,18488.157,17240.324,19196.401,20713.211,22396.988
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,235.011,250.643,274.286,319.687,376.874,401.495,426.998,452.941,480.482,593.805,644.023,700.92,757.747,904.758,1006.209,1069.773,1136.756,986.925,968.529,1108.728,1170.525
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,838.503,1020.135,895.69,1091.762,1366.779,1303.038,1416.899,1886.754,1902.55,2268.675,2480.545,2424.685,2737.763,3004.318,3369.821,3393.712,3410.922,3258.835,3485.728,3911.437,4099.429
