Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,3710.771,3388.209,3711.297,3751.387,3657.158,3465.893,3216.812,3161.238,3303.201,3530.537,3511.342,3592.152,3850.539,3983.164,4195.443,4254.391,4368.075,4164.115,4331.464,4414.023,4245.608
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",133.095,139.341,131.913,138.828,132.652,131.579,194.749,170.853,151.036,158.79000000000002,133.248,131.495,149.95299999999997,161.038,160.93099999999998,165.366,175.314,142.577,158.365,135.689,144.727
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",485.418,392.671,359.35900000000004,400.80699999999996,342.66,313.59400000000005,256.39,272.966,270.885,264.06600000000003,268.286,264.705,251.906,257.748,283.602,274.041,262.679,223,234.215,246.491,238.681
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,148.958,139.726,130.037,146.618,159.934,151.567,144.385,135.009,119.3,124.018,144.025,174.092,242.65,253.122,256.716,276.366,283.152,285.653,317.904,342.445,305.879
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,967.3489999999999,930.4950000000001,918.7660000000001,1044.7669999999998,1111.892,1247.69,1152.861,1204.808,1167.26,1183.695,1077.8899999999999,1095.347,1133.741,1142.926,1213.969,1339.156,1315.917,1252.972,1358.482,1419.639,1317.44
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,674.203,721.722,792.883,792.868,778.296,679.62,671.4590000000001,680.621,698.9000000000001,809.133,801.8309999999999,939.446,1000.4849999999999,1148.473,1091.18,1140.378,1135.725,1175.919,1228.229,1186.587,1167.943
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,414.139,455.415,539.483,612.924,637.696,600.798,515.785,457.826,476.899,561.266,543.928,553.119,858.664,861.169,823.258,1067.029,1060.165,981.316,1027.54,1111.125,1006.402
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,2320.468,2542.282,2516.694,2513.4939999999997,2145.224,2033.957,1898.215,1941.281,2035.8719999999998,2098.895,1568.86,1808.9930000000002,1791.783,1812.241,1822.025,1769.582,1646.551,1725.928,1676.438,1684.238,1573.855
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",2861.8900000000003,2572.59,2662.154,3504.3019999999997,3027.5969999999998,3145.818,2569.375,2413.942,2383.585,2409.0699999999997,2082.333,2175.654,2112.682,2485.827,2374.659,2672.102,3125.596,2566.435,2734.916,2905.622,2870.494
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",458.662,458.686,432.904,446.361,498.994,520.924,528.768,488.474,515.309,538.982,522.358,508.634,517.271,442.802,431.585,462.643,457.645,453.556,484.401,437.271,465.21
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,967.817,1057.082,959.949,1033.644,1234.296,1190.227,969.968,1014.402,930.785,1077.996,1100.025,1268.09,1270.729,1066.571,1246.52,844.823,836.326,770.528,957.882,286.197,250.539
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,243114.548,248310.71699999998,256189.65300000002,264663.56399999995,267744.68200000003,275816.69999999995,269286.749,276909.78099999996,289822.906,306866.41699999996,311688.047,315600.733,324161.8990000001,334999.771,345407.6969999999,345198.6499999999,345287.947,319703.20199999993,339977.675,344094.049,351857.21199999994
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,41573.305,42873.859,42993.313,44976.912,46193.383,48136.076,51154.869,49477.273,55643.43,60728.378,62135.054,63878.638,64889.644,69556.402,72643.839,71867.685,72880.967,68809.667,75540.877,75856.905,77003.205
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,44687.766,45460.027,46480.889,48591.524,47505.171,49191.02,44041.366,48625.104,51046.163,55604.856,54531.456,55236.155,56382.127,58600.427,60849.833,58444.71,55953.885,51524.724,54604.714,58340.244,62513.996
