Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1778.345,2104.946,2200.905,2059.603,2013.332,2242.611,2212.469,1842.059,1873.369,1855.804,1743.073,1701.731,2036.401,1997.266,1937.935,1908.045,1975.074,1956.366,2056.782,2183.647,2197.896
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",7129.483,7595.254,7263.679,7067.668,6750.179,6382.969999999999,6474.089,6927.318,7199.5960000000005,7360.101000000001,6751.887000000001,7071.027,7740.879,7563.137000000001,7611.2880000000005,7930.021000000001,7499.754,5440.905,7597.933,7822.635,7373.278
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",8294.732,9348.993,9076.528,8221.762999999999,7802.897,8388.503,8903.244999999999,9249.271999999999,7153.723,7190.1140000000005,7355.053,7335.7080000000005,7975.166,8195.558,8354.621000000001,8847.616,8680.746,6980.476,8756.447,8542.77,7185.664
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,624.834,631.203,631.278,707.823,760.362,717.029,624.108,665.519,645.062,734.65,717.493,772.922,730.074,792.894,928.062,991.851,940.629,862.269,987.084,1002.733,915.138
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,2411.759,2677.552,2334.317,2278.59,2266.431,2455.598,2732.4799999999996,2904.725,3128.8269999999998,3554.123,3622.063,3796.596,4032.6589999999997,3996.328,4295.71,4237.192,4187.536,3916.4,4187.613,4237.454,4282.875
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7935.204,8393.471,7989.066000000001,7852.868,8049.861,8050.981,7674.517,8269.456,9100.455000000002,10234.228,10516.469000000001,11234.025,11922.059000000001,11141.301,11609.817000000001,11706.822,10547.928,11217.872,10971.181,11725.386,12043.494
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,8258.793,8258.038,8182.833,9209.476,10183.032,10087.412,10117.932,10793.387,10634.392,9479.681,9105.217,9488.736,9213.327,11058.914,10917.992,10763.567,10267.683,10363.666,12141.413,11924.771,11815.32
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,11011.936,11873.481,14636.933,15068.436000000002,14821.985,13967.873,12038.202000000001,13126.557,12718.719000000001,12898.141,11189.239,11620.53,12363.283,12713.048999999999,12759.847,12837.588,12363.927,11063.004,13469.399,13448.654,14778.825
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",58635.19,49881.542,62983.746999999996,65331.797999999995,75765.983,72978.948,50176.588,66514.872,78304.797,89342.293,79245.04,79049.30500000001,81913.628,81139.49900000001,118608.891,112901.117,116547.999,96023.781,97904.266,114714.154,117404.055
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",2609.405,2898.124,2594.236,2471.519,2502.748,2446.051,2304.251,2598.101,2912.669,2919.622,2222.743,2051.395,2140.274,1998.101,2200.007,2274.131,2183.363,2005.69,2121.646,2396.619,2015.545
