Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,405.27,458.821,375.606,360.066,374.354,382.293,367.224,353.467,402.334,457.753,504.881,553.156,720.683,699.083,707.574,735.689,747.124,770.647,787.491,812.346,856.547
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",117.106,141.81900000000002,175.02300000000002,151.221,122.28200000000001,118.198,97.46900000000001,110.371,112.526,118.516,124.91300000000001,120.119,130.216,131.971,120.328,173.39499999999998,177.522,166.432,210.474,208.641,220.791
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",4724.821,5537.268,5304.903,4842.009,2810.669,4162.847000000001,4196.14,3093.361,2750.981,3496.919,4262.289,4455.111,4609.024,4761.414,4450.037,4200.856,5106.353,2959.575,3673.94,4502.782,3051.474
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,7909.281,6065.764,5376.451,5618.759,5983.629,5735.184,6022.224,6468.032,7074.367,8952.016,7924.255,7564.423,8075.149,7918.129,8188.723,7655.95,8005.468,8093.302,9004.62,8750.987,7994.426
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,1407.4889999999998,1622.353,1696.991,1841.137,1941.1390000000001,2015.6870000000001,1752.264,1930.608,1888.932,2182.065,2043.162,2078.919,2027.2269999999999,2088.403,2160.8059999999996,1972.6709999999998,1978.628,1777.95,1679.089,1590.105,1679.943
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,910.9490000000001,996.415,1020.643,1182.824,1276.238,1205.364,1070.938,1173.567,1203.6190000000001,1378.9070000000002,1354.143,1399.53,1437.154,1604.438,1355.676,1356.819,1377.599,1410.756,1474.191,2045.695,2053.826
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,799.572,893.378,776.591,918.855,919.689,841.608,760.105,748.183,813.072,548.866,484.229,506.929,508.462,603.631,542.973,594.358,493.906,479.027,491.097,465.875,446.812
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1298.049,1492.536,1873.2440000000001,2348.484,2904.181,3275.1009999999997,2670.02,2669.9970000000003,3478.982,3812.636,3516.174,3284.636,2757.7000000000003,2913.055,2521.819,2202.9539999999997,2120.01,1850.346,1935.332,2050.068,2224.488
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",3472.893,3415.879,3734.175,3590.861,4496.231,6451.528,5121.823,5773.798000000001,6358.914000000001,7470.279,8350.301,8473.226,8175.415000000001,8203.396,7516.564,8147.998,8063.382,8442.758,9613.714,10546.814,12346.764
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1021.752,988.156,961.271,949.988,996.981,1106.173,969.754,1018.749,1226.563,1222.898,1185.193,1101.942,1217.507,1351.764,1326.721,1515.969,1544.334,1600.027,1710.404,792.789,709.179
