Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,875.97,1331.862,819.396,922.608,803.843,980.421,897.923,888.226,762.404,556.35,524.254,1391.956,2052.612,2177.556,2194.948,2087.142,2088.553,2066.549,2107.671,2158.282,2264.351
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",2756.839,2362.911,2062.977,1898.527,1765.9099999999999,1683.5169999999998,1273.49,1520.5320000000002,1592.308,1635.156,2096.228,2192.143,2314.382,2484.7580000000003,2447.931,2611.964,2474.873,2017.084,2508.83,2502.163,2479.637
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1286.312,1386.433,1450.1100000000001,1480.7469999999998,1346.617,1417.218,1562.94,1789.662,1954.119,1916.3970000000002,1687.295,1599.228,1614.5600000000002,1535.5,1540.7440000000001,1571.019,1566.568,1274.327,1319.184,1065.617,985.493
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,228.593,235.548,228.536,233.591,253.533,238.618,230.682,222.93,226.765,244.877,253.454,265.205,274.209,306.861,292.97,320.134,345.663,324.546,338.823,358.051,340.324
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,1335.536,1401.682,1528.2420000000002,1865.467,2103.304,2198.629,2290.883,2413.396,2659.621,2505.7870000000003,2980.699,3295.478,2961.085,2562.5969999999998,2562.078,2395.627,2422.313,2351.262,2295.215,2075.705,2101.183
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,3205.1859999999997,3240.5969999999998,3369.955,3623.742,3582.7789999999995,3695.773,3629.4990000000003,3832.301,4602.755,4505.989,4257.0509999999995,4598.4310000000005,4801.053,5448.467000000001,6105.239,6490.5830000000005,6476.215,5414.752,5522.318,5494.5,5263.32
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,2208.988,2308.758,3348.175,3845.607,3837.471,3531.325,3297.225,3586.725,3778.894,3920.603,3827.821,3895.327,4265.666,4530.823,4468.986,4377.018,4338.632,4149.689,4505.647,4212.866,3884.596
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,4324.6,4742.998,2840.1180000000004,3055.433,2967.175,2636.937,2375.491,2541.023,3080.752,3150.819,2632.8280000000004,2806.291,2681.524,2580.514,2576.981,2386.558,2508.365,1978.654,2103.537,1933.397,2023.669
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",5262.534,5887.271000000001,4718.599,5672.021000000001,5741.018,4750.889,3892.817,4940.222,5533.714,6479.353,6191.723,6151.864,7705.326,8626.416000000001,11967.497,12612.577000000001,11301.505,9657.553,12068.189,13374.367,13622.594
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",306.319,324.851,320.736,337.062,333.09,310.795,312.31,331.751,349.065,368.254,333.896,329.895,374.501,377.747,376.781,420.996,412.657,393.452,433.908,441.818,382.166
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,591.135,475.267,501.831,420.191,461.155,498.949,499.596,532.105,589.018,666.443,604.659,649.713,528.623,634.647,613.825,755.136,762.201,638.211,709.262,768.385,841.807
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,62484.776999999995,63790.884000000005,64695.261000000006,68501.52100000001,68898.527,71505.035,68638.136,72152.75600000001,75700.36900000002,76090.01599999999,77671.463,77788.00700000001,79260.528,80286.411,81012.451,82739.982,83136.24500000001,77848.32400000001,81436.29300000003,82788.70599999999,84293.783
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,5240.536,5422.186,5643.526,6084.016,6707.715,7056.959,6257.016,7446.267,8712.022,8547.792,6546.563,6304.1,6569.043,7064.751,7097.19,7482.705,7384.019,6902.845,7409.575,7715.147,7776.643
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,11768.658,11625.833,11822.685,12487.901,12751.275,12796.525,11377.743,12372.187,13257.056,13197.223,15889.047,15773.693,15660.242,16236.849,16360.676,17329.11,17922.949,16135.712,18539.434,19201.968,20124.16
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7218.922,7515.391,8056.03,8974.836,9214.169,9310.722,8587.782,9009.652,9109.754,9112.386,9114.708,8933.386,8737.212,8675.387,8266.398,8020.734,7831.277,5889.746,6401.314,7208.351,7127.242
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,105.568,113.847,124.911,139.901,163.852,176.632,179.896,185.309,198.36,237.928,258.189,270.554,329.636,410.495,426.943,476.977,506.559,445.924,445.669,491.698,546.879
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,682.278,767.567,726.714,899.032,976.815,1196.536,1207.227,1481.14,1598.249,1769.882,2006.096,2121.562,2280.734,2402.894,2547.686,2818.968,2910.448,2713.524,2699.683,2818.779,3014.176
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,12824.709,13352.35,13881.439,14389.587,14882.552,15400.359,15816.54,16393.272,16890.115,17384.734,17643.238,18025.594,18487.752,18842.269,19062.788,19367.112,19688.449,19887.961,20498.925,20956.85,21030.295
