Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,1046.746,1215.971,1086.168,1095.917,1136.1,1269.157,1328.194,1366.061,1627.545,1096.744,966.328,2214.126,3762.543,3904.72,3934.06,3866.148,3845.308,3848.121,3929.236,4017.186,4047.138
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",1955.426,1878.019,1883.596,2099.023,2253.5280000000002,1969.763,1998.608,2193.8779999999997,2290.794,2632.132,2614.471,2698.3419999999996,2879.35,3093.563,3350.288,3370.166,3350,3132.683,3294.645,3116.174,3254.586
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",20223.874,20929.298000000003,20496.679,20530.120000000003,20890.296000000002,20186.45,18974.201,20904.6,21194.557999999997,21552.016,21921.220999999998,22750.025,23995.047000000002,23601.301,23285.583,23408.647,22411.246,18484.745,20344.319,22185.454,21324.96
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,364.848,369.764,372.853,384.242,400.269,390.403,348.21,373.74,375.05,422.32,477.202,537.19,576.779,618.267,650.353,683.277,676.808,726.558,784.702,867.316,824.177
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,3456.013,3670.413,3965.868,4503.722,4704.216,4893.326999999999,4819.635,5236.494,5576.137,5858.079000000001,5979.022,6471.705,6709.879999999999,6573.316000000001,6896.796,6911.45,6840.749,6884.342,7403.803,7598.016,7196.326
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,64817.469000000005,69453.784,68134.789,69816.632,65980.083,68829.19499999999,67007.688,68259.89,66831.06700000001,70066.684,73272.25200000001,68470.56,64610.453,71547.653,68071.952,67197.354,54574.267,52818.339,56249.915,63590.605,59119.592
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,2776.331,2835.963,3054.218,3279.254,3147.729,2904.639,2292.573,2542.804,3789.779,4090.272,4229.609,4203.3,4609.31,5075.545,5416.137,5035.169,5066.66,4915.731,5489.197,5560.837,5120.185
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,7715.996999999999,7684.597,11109.179,11666.295,11053.016,13020.577000000001,11893.921999999999,14671.63,15337.357,16571.054,22396.369,21984.127,23142.863,22325.504999999997,20646.318,21170.765,19792.293,17997.732,19920.218,19677.733,20404.532
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",48361.998999999996,49568.31,46910.083,46663.263999999996,45096.091,42275.795,38468.547999999995,55419.59,58006.978,62648.152,73986.71399999999,105238.262,128214.586,135749.029,145974.03900000002,132981.476,129891.797,122307.67,140288.764,146303.602,157484.633
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1246.058,1219.511,1201.021,1224.404,1204.142,1121.375,1144.088,1204.726,1306.498,1338.657,1292.341,1363.369,1488.949,1456.241,1417.078,1513.168,1482.228,1503.782,1540.23,2024.526,1704.508
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,1259.134,1430.948,1474.733,1483.17,1865.156,1993.964,1893.094,1953.548,3026.485,2929.403,2980.435,2723.246,2843.575,3088.562,3279.098,3214.679,3216.797,3191.452,3723.151,4124.004,3801.844
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,371131.925,379510.812,385850.78699999995,403859.68999999994,419086.42600000004,428593.2079999999,415254.864,443644.51399999997,465627.793,486718.8939999999,490630.169,497139.83400000003,511616.5150000001,521021.33700000006,546055.1969999999,576831.5929999999,579616.1950000001,536219.968,563083.995,574403.5469999999,590720.9970000001
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,69701.117,71154.823,70964.517,75651.341,77944.867,78153.353,73987.541,79617.646,87979.929,95822.222,91434.693,91362.178,93617.821,93806.536,104374.366,122568.461,120804.565,110287.088,120038.247,128639.94,132521.926
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,75925.306,76149.245,76865.125,76527.138,81331.338,79187.795,71380.799,79542.11,83879.602,86724.66,86012.594,84656.21,83952.272,82259.068,88518.495,91735.379,93434.651,88239.929,95895.746,101145.866,104168.429
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",42069.408,44204.018,45350.261,48012.88,49331.637,53377.132,49117.41,54915.53,56718.769,59162.485,61083.524,63916.133,65951.096,67564.453,70373.892,72694.392,71094.044,60939.55,67890.5,75341.289,78497.132
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,1298.551,1410.995,1542.324,1759.038,1999.905,2115.774,2460.634,2607.963,2755.922,3484.103,3755.906,4042.772,4472.113,5316.703,6089.72,6372.89,6702.543,5899.497,6056.361,6870.399,7630.011
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,5988.256,7392.664,7356.769,8761.13,10368.805,12100.502,12462.652,15145.335,15203.271,16559.796,18455.465,19073.184,20614.846,24241.559,26455.144,27628.864,27882.212,25868.584,28003.745,29884.764,31713.787
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,58281.922,60543.113,62076.506,65508.21,68495.229,71602.156,72202.232,74534.306,76748.011,78895.054,79673.622,81526.613,83636.181,85017.497,85852.004,87011.1,88719.127,88887.768,92617.689,94998.726,97075.946
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",6400.2,7721.647,7807.328,7950.796,8127.847,8667.133,8478.831,9032.625,10154.817,9471.655,9864.521,9277.231,10245.939,11056.367,10394.66,10962.563,10714.825,11406.916,12447.316,11903.818,12442.522
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,21.923,21.098,19.834,21.415,22.148,21.442,22.404,24.562,25.829,27.594,26.803,29.829,32.167,35.373,36.921,36.836,38.569,38.33,41.966,47.306,47.268
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",18905.154,18602.178,20358.284,22377.872,23250.729,22339.212,20961.46,21564.705,22120.632,23654.214,25298.53,26621.944,27967.434,28717.495,32165.003,32813.249,34571.47,32770.686,22120.125,4680.566,4374.522
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,26277.529,26289.727,26713.749,26644.873,26543.096,27148.049,28005.249,28460.693,29292.428,29530.228,30349.23,29662.855,29348.648,30316.395,30401.552,30623.137,31434.842,30331.716,30357.384,31418.004,31955.43
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,15882.135,14841.486,14918.408,16599.992,18073.833,19383.228,20221.482,20333.334,21903.537,21966.294,22172.606,21926.362,22970.533,22311.813,21779.412,22928.029,23207.413,23167.967,24541.207,24356.401,24767.606
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",2348.79,2336.802,2353.243,2506.078,2638.775,2622.899,2604.158,2735.865,2723.294,2813.486,2872.195,2825.576,2916.983,3038.725,3068.22,3106.013,3029.117,1716.468,2243.786,3125.188,3233.651
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,13157.588,13122.16,13483.825,14151.072,13489.918,13013.528,12485.455,13156.936,13216.855,14609.473,14863.638,15868.941,18193.081,19313.554,19146.624,19712.603,19754.488,10690.946,12928.328,14562.515,13459.959
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,15224.558,15798.56,16001.272,16418.265,16958.642,17445.799,17411.789,17975.542,18216.939,18780.014,19674.671,20503.504,21474.981,21715.97,21107.53,20901.568,21703.872,18203.777,19697.85,19802.576,20835.43
