Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,70519.94,75325.608,81381.394,87836.774,94733.50199999998,93737.877,88176.50200000001,94752.569,99502.35,104125.16299999999,103319.005,105811.58099999999,109168.43199999999,114833.229,119830.22100000002,124661.85400000002,126102.01,108725.92,126213.87399999998,132172.592,134874.345
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,8811.336,8728.2,8996.805,10052.357,11077.623,10550.312,9224.947,9998.605,11202.614,11597.407,11403.691,12697.195,13277.785,13580.286,14060.807,15482.39,14952.258,13479.316,14714.354,15167.807,15882.985
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,14228.944,14754.88,15191.281,16480.763,17311.423,17369.922,14147.63,16344.094,17602.057,17551.072,16268.746,16735.787,16721.131,17522.485,18292.223,19614.651,19179.241,17749.228,18613.212,18940.858,19900.253
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7467.082,8124.852,8744.719,8904.981,9192.438,9699.735,8764.268,9751.324,10270.434,10663.263,11042.235,11578.024,11711.816,11976.582,12841.811,13433.692,13823.225,10417.233,13613.348,16059.1,16500.573
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,290.01,308.522,336.075,379.908,457.278,526.166,574.044,605.338,611.677,675.401,732.655,782.8,858.434,986.484,1118.788,1133.025,1214.744,984.246,988.97,1129.129,1276.374
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,891.689,1215.601,1071.613,1372.037,1786.113,2161.417,2283.412,2735.525,2674.579,2894.92,3042.96,3278.337,3691.448,4444.438,5073.188,5049.006,5359.57,5007.324,5377.857,6473.824,6642.795
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,8762.519,9314.606,9633.525,10405.171,11090.573,11809.446,11682.837,12004.986,12358.46,12883.307,12947.255,13382.04,13861.867,14208.59,14428.669,14807.251,14991.686,14882.602,16100.435,17051.805,17721.734
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1458.73,1478.918,1675.059,1653.106,1940.723,2151.008,1809.846,2173.456,2266.849,2421.564,2328.979,2386.406,2270.88,2381.758,2362.634,2296.697,2668.436,2506.858,2915.245,3078.439,3120.755
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",5380.592,5643.167,5935.676,6090.392,6380.983,6418.443,6036.021,5833.03,6107.165,6336.867,6720.303,6825.847,6757.349,7043.989,7854.122,8308.477,8883.348,8324.18,7403.001,3530.139,3659.142
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,4215.336,4327.856,4748.213,4632.1,4640.628,4199.863,4710.505,5213.223,5425.78,5608.954,5772.463,5575.966,5952.563,6342.217,6109.128,6134.383,6143.673,6236.183,6024.819,6371.402,6462.886
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,3080.653,3224.234,3270.263,3455.453,3699.933,3681.863,3589.257,3605.463,3763.543,3913.895,4077.17,3938.875,3649.98,3918.646,3934.906,4144.842,4533.522,4493.062,5083.589,5676.414,5605.096
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1099.447,1107.758,1134.963,1214.904,1370.204,1377.626,1318.39,1348.354,1319.294,1369.6,1400.287,1311.412,1351.868,1406.17,1416.409,1426.801,1473.686,1003.958,1065.045,1708.383,1830.165
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,6491.151,8740.581,12054.743,14278.461,16688.47,14844.701,14418.297,15068.367,15468.325,17350.173,16733.39,16254.01,17724.85,19335.084,20757.422,20984.629,21279.064,12495.691,22882.533,24827.43,23947.346
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2558.449,2559.006,2696.232,2899.498,3042.702,3109.425,3103.637,3194.503,3242.687,3377.43,3384.479,3409.896,3463.976,3530.169,3584.652,3636.827,3718.881,3108.559,3380.818,3665.749,3783.445
