Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,12723.002,12251.393,12833.732,13658.337,12914.348,12931.278,12592.051,12897.023,12326.113,11862.542,11987.377,11906.375,10845.549,11050.582,11273.956,10641.006,10314.181,10934.151,9947.507,10688.303,10054.916
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,279.219,286.367,273.508,260.134,287.627,295.205,324.833,396.673,408.752,411.485,362.678,469.082,619.313,642.867,625.799,592.115,622.101,652.649,662.019,657.919,637.126
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",213.70600000000002,247.56,227.432,248.866,270.824,255.73200000000003,252.606,270.099,249.31799999999998,228.415,235.088,231.426,211.551,224.753,207.03199999999998,229.969,233.473,231.009,220.695,219.103,216.27
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",492.912,513.009,495.178,531.535,531.312,559.0889999999999,548.193,580.206,557.722,519.557,538.891,521.925,473.437,497.613,525.5160000000001,510.515,487.016,426.212,404.542,433.511,403.2
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,253.137,278.095,281.583,280.473,298.293,268.862,207.329,220.138,200.87,198.892,205.817,205.002,192.665,204.238,207.817,215.97,211.955,241.736,229.532,274.802,255.759
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,216.736,246.60399999999998,243.15300000000002,266.98199999999997,266.401,265.629,252.88299999999998,261.76,253.086,248.69,242.765,243.06,222.992,225.647,222.83300000000003,227.897,212.121,213.074,202.424,206.076,200.063
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,12507.134999999998,13701.069000000001,12927.017,12543.659,11408.484,11053.122000000001,11069.088000000002,11779.154999999999,12086.244999999999,12089.785000000002,12728.541000000001,12459.354,7685.862,8448.069,9797.134,8975.388,8136.883,9434.313,8629.248,8831.715,6928.969
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,1810.296,1974.914,1988.466,2375.655,2439.558,2845.059,2400.129,2257.536,2307.602,2728.783,2576.623,2947.986,2840.286,2286.128,2344.974,2209.343,2170.853,2098.326,2046.716,2050.845,1899.924
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1188.713,1574.225,1680.352,1884.492,1989.964,2209.813,1491.813,1649.481,1627.038,1466.005,1180.309,1159.617,1131.216,1073.857,800.047,938.4540000000001,993.665,853.259,738.235,717.864,770.889
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",13.065999999999999,14.055,14.236,17.709999999999997,17.372,16.038,21.267000000000003,29.468000000000004,27.473,33.002,44.532,44.771,49.782,41.454,31.384,33.205999999999996,28.872,26.204,23.332,34.377,51.16
